Pile ID	Distribution Type	X-Position	Y-Position	Pickup Time	Drop Off Time	Ant ID
132	256	-9.4164	3.58633	-1	-1	-1
133	256	7.79626	0.358346	-1	-1	-1
134	256	-0.204254	-4.86282	-1	-1	-1
135	256	-2.92726	-4.94443	618	-1	-1
136	256	-4.51184	-8.71555	-1	-1	-1
137	256	9.34537	-7.87699	-1	-1	-1
138	256	1.51301	-3.68584	-1	-1	-1
139	256	-8.32749	0.0412609	-1	-1	-1
140	256	0.613203	3.08817	-1	-1	-1
141	256	5.44345	5.17679	-1	-1	-1
142	256	-1.5124	0.73526	-1	-1	-1
143	256	6.26876	-2.50323	-1	-1	-1
144	256	5.18907	8.36131	-1	-1	-1
145	256	-3.72614	-4.49293	-1	-1	-1
146	256	-7.82574	-5.67951	-1	-1	-1
147	256	6.48136	-4.14083	-1	-1	-1
148	256	-8.15771	-4.33033	-1	-1	-1
149	256	-6.64529	4.96824	-1	-1	-1
150	256	-7.43424	4.70202	-1	-1	-1
151	256	5.59048	4.98674	-1	-1	-1
152	256	9.47649	4.04242	-1	-1	-1
153	256	-4.34112	4.0481	-1	-1	-1
154	256	-5.89932	-7.14575	-1	-1	-1
155	256	-8.50822	5.15576	-1	-1	-1
156	256	-2.79861	-0.387686	-1	-1	-1
157	256	2.26361	5.84814	-1	-1	-1
158	256	1.49628	-9.3604	-1	-1	-1
159	256	1.83721	-1.29537	-1	-1	-1
160	256	7.60548	-3.19092	-1	-1	-1
161	256	4.72003	8.21562	-1	-1	-1
162	256	4.73767	-4.16057	-1	-1	-1
163	256	-0.771443	1.12506	-1	-1	-1
164	256	-6.81265	1.7611	-1	-1	-1
165	256	-0.327569	-9.29563	-1	-1	-1
166	256	6.40016	6.76335	-1	-1	-1
167	256	-2.2127	-3.23389	-1	-1	-1
168	256	3.00028	-5.26898	-1	-1	-1
169	256	-2.51091	1.62174	-1	-1	-1
170	256	-2.36235	6.83262	-1	-1	-1
171	256	-1.40565	2.70812	1998	2008	-1
172	256	1.09784	9.24144	-1	-1	-1
173	256	1.88457	0.86454	-1	-1	-1
174	256	1.45675	-0.180203	-1	-1	-1
175	256	-4.60251	-2.15017	-1	-1	-1
176	256	-0.522055	-2.44257	-1	-1	-1
177	256	-0.862193	-6.67775	-1	-1	-1
178	256	3.89532	-7.55122	-1	-1	-1
179	256	8.47133	9.61257	-1	-1	-1
180	256	1.28588	-9.59103	-1	-1	-1
181	256	9.17157	4.23406	-1	-1	-1
182	256	-9.03681	8.54808	-1	-1	-1
183	256	-8.81431	5.23833	-1	-1	-1
184	256	3.27959	1.87225	-1	-1	-1
185	256	9.11143	4.89409	-1	-1	-1
186	256	0.538119	-7.45585	-1	-1	-1
187	256	7.45494	1.79138	-1	-1	-1
188	256	-1.28063	7.23451	-1	-1	-1
189	256	-7.03002	-7.47233	-1	-1	-1
190	256	0.278666	-9.13303	-1	-1	-1
191	256	-7.39746	-4.36215	-1	-1	-1
192	256	1.33299	-4.49376	-1	-1	-1
193	256	3.29012	1.58667	-1	-1	-1
194	256	6.16711	-4.16377	-1	-1	-1
195	256	2.89573	2.97738	-1	-1	-1
196	256	-3.11109	4.33586	-1	-1	-1
197	256	4.32532	0.234853	-1	-1	-1
198	256	8.96522	-2.78154	-1	-1	-1
199	256	-4.84194	2.52561	-1	-1	-1
200	256	-5.67081	4.56431	840	-1	-1
201	256	6.79208	-3.07164	-1	-1	-1
202	256	2.95884	7.32213	-1	-1	-1
203	256	3.92889	-5.50331	-1	-1	-1
204	256	-8.30089	5.89571	-1	-1	-1
205	256	-6.496	0.525957	-1	-1	-1
206	256	1.45088	6.73353	-1	-1	-1
207	256	-9.32531	-8.5032	-1	-1	-1
208	256	-1.84845	-8.19534	-1	-1	-1
209	256	-1.81458	1.43617	1622	1785	-1
210	256	6.3376	5.39551	-1	-1	-1
211	256	-2.43457	-7.99382	-1	-1	-1
212	256	-5.49205	7.39114	-1	-1	-1
213	256	1.86728	1.4184	-1	-1	-1
214	256	-5.52239	1.88285	-1	-1	-1
215	256	1.82006	0.112551	-1	-1	-1
216	256	-0.0425072	-5.91881	-1	-1	-1
217	256	9.5878	-3.97572	-1	-1	-1
218	256	-2.25795	1.36357	-1	-1	-1
219	256	-8.58867	1.24697	-1	-1	-1
220	256	1.91492	-2.73493	-1	-1	-1
221	256	-4.54956	6.5682	-1	-1	-1
222	256	-0.318676	-4.06802	-1	-1	-1
223	256	9.60637	-8.63318	-1	-1	-1
224	256	9.10731	-5.71171	-1	-1	-1
225	256	-7.61357	1.20013	-1	-1	-1
226	256	9.74093	-1.06296	-1	-1	-1
227	256	4.5755	-5.94241	-1	-1	-1
228	256	4.412	9.25595	-1	-1	-1
229	256	5.6975	4.44176	-1	-1	-1
230	256	-8.98884	2.48176	-1	-1	-1
231	256	3.28478	7.52361	-1	-1	-1
232	256	-5.66513	-8.00339	-1	-1	-1
233	256	-0.727105	4.21229	-1	-1	-1
234	256	5.69227	-0.493963	-1	-1	-1
235	256	3.38985	7.32662	-1	-1	-1
236	256	-0.805852	-8.06413	-1	-1	-1
237	256	-1.41411	4.40949	-1	-1	-1
238	256	2.70101	-8.02385	-1	-1	-1
239	256	0.585968	-7.18634	-1	-1	-1
240	256	1.13553	0.864342	-1	-1	-1
241	256	-5.95006	1.39391	-1	-1	-1
242	256	1.1617	-9.4558	-1	-1	-1
243	256	-6.66916	2.81782	-1	-1	-1
244	256	8.31978	8.47034	-1	-1	-1
245	256	-6.38931	9.50373	-1	-1	-1
246	256	4.04711	-4.25112	-1	-1	-1
247	256	-3.87934	-0.0696925	-1	-1	-1
248	256	1.85332	6.31231	-1	-1	-1
249	256	9.63608	-6.06359	-1	-1	-1
250	256	-6.78396	7.6286	-1	-1	-1
251	256	-0.495727	-5.84457	-1	-1	-1
252	256	-4.73857	0.753596	-1	-1	-1
253	256	4.02744	6.76507	-1	-1	-1
254	256	-0.0620935	-6.6376	-1	-1	-1
255	256	9.27331	6.07505	-1	-1	-1
